"","Website","Treatment","FP","FCP","LT","Joules","Trial","Joules_kalman","FCP_kalman","LT_kalman"
"241","58_gravatar","stripped",630.4,630.5,833,3.1943268,2,3.62069659129375,2390.42962878244,1154.13219375797
"242","58_gravatar","stripped",707.8,768.2,765,3.1785912,3,3.36078465012065,1866.21073076002,1119.68925524617
"243","58_gravatar","stripped",919.7,919.8,1001,3.3674184,4,3.36469587432092,1539.19770714395,1106.7208315344
"244","58_gravatar","stripped",564.2,564.2,849,3.5247744,5,3.45912310897008,1193.09453857508,1074.39508057754
"245","58_gravatar","stripped",508.8,509,775,3.3674184,6,3.4050238599015,947.58272109241,1033.19183761557
"246","58_gravatar","stripped",774,774.1,768,3.9496356,7,3.72631041514771,885.044312981126,994.316125610822
"247","58_gravatar","stripped",500.2,500.3,814,3.4941024,8,3.58932202552095,746.096852528676,966.713318335716
"248","59_soundcloud","stripped",770.3,770.4,2422,4.8623004,0,4.58695593573182,763.408930507112,1652.7008693832
"249","59_soundcloud","stripped",604.7,604.8,1619,4.7060208,1,4.65369806599039,733.109074486182,1646.34903402654
"250","59_soundcloud","stripped",6486.9,6486.9,7805,7.8835356,2,6.68937216987486,2455.32608993228,3470.143063308
"251","59_soundcloud","stripped",560.4,560.5,1585,5.822172,3,6.13474358284733,1794.53978067948,2818.42076248737
