Website,Treatment,FP,FCP,LT,Joules,Trial
95_github,prefixed,560.9,561.0,676.0,4.4531748,4
95_github,prefixed,514.6,514.7,659.0,5.8064364,5
95_github,prefixed,514.4,514.5,718.0,5.193936,6
95_github,prefixed,514.4,514.5,682.0,4.9093272,7
96_weebly,prefixed,521.8,521.9,2443.0,5.0018796000000005,0
96_weebly,prefixed,3180.2,3180.4,10254.0,8.9063496,1
96_weebly,prefixed,450.3,450.5,1704.0,5.8000752,2
96_weebly,prefixed,3292.5,3318.5,5094.0,11.40831,3
96_weebly,prefixed,622.2,622.3,1706.0,4.5622799999999994,4
96_weebly,prefixed,482.2,519.2,1665.0,4.484646,5
96_weebly,prefixed,488.4,521.5,1665.0,4.72068,6
96_weebly,prefixed,703.8,703.8,2434.0,4.956714,7
96_weebly,prefixed,562.2,562.3,1605.0,4.703867999999999,8
96_weebly,prefixed,484.8,485.0,1686.0,4.6734732,9
97_yandex,prefixed,634.3,634.3,1659.0,4.4557128,0
97_yandex,prefixed,924.7,924.9,3123.0,4.751064,1
97_yandex,prefixed,527.6,527.8,1543.0,3.8582387999999996,2
97_yandex,prefixed,539.9,540.0,1337.0,3.4753211999999998,3
97_yandex,prefixed,534.5,534.5,1296.0,3.6034524,4
97_yandex,prefixed,544.1,544.2,1460.0,3.6349236,5
97_yandex,prefixed,545.6,545.7,1302.0,3.6349236,6
97_yandex,prefixed,546.8,546.8,1298.0,3.6821304000000006,7
97_yandex,prefixed,897.0,897.2,1503.0,4.0597848,8
97_yandex,prefixed,532.0,532.1,1298.0,3.8866932000000003,9
98_amazon,prefixed,1831.3,1831.3,2712.0,5.333148,0
98_amazon,prefixed,650.7,650.9,2029.0,6.4673316,1
98_amazon,prefixed,656.9,656.9,1421.0,18.09594,2
98_amazon,prefixed,605.8,605.8,1504.0,4.9252427999999995,3
98_amazon,prefixed,2438.2,2438.3,1315.0,5.333148,4
98_amazon,prefixed,577.7,633.5,2050.0,5.6805516,5
98_amazon,prefixed,577.7,633.5,1946.0,5.0825988,6
98_amazon,prefixed,508.2,508.3,1939.0,5.3028972,7
99_creativecommons,prefixed,992.0,992.2,1210.0,5.426297999999999,0
99_creativecommons,prefixed,2434.8,2434.9,2700.0,5.459003999999999,1
99_creativecommons,prefixed,1813.9,1814.0,2135.0,4.185669600000001,2
99_creativecommons,prefixed,848.1,848.3,1258.0,3.9339,3
99_creativecommons,prefixed,1417.1,1417.1,1687.0,4.132782000000001,4
99_creativecommons,prefixed,1098.4,1098.5,1303.0,4.012578,5
99_creativecommons,prefixed,833.4,833.4,1051.0,3.6821304000000006,6
99_creativecommons,prefixed,1582.9,1583.1,1871.0,4.349052,7
100_who,stripped,5249.4,6104.2,6123.0,24.536304,0
100_who,stripped,5646.5,5698.0,7167.0,8.499168000000001,1
100_who,stripped,922.9,1028.4,6374.0,9.913428,2
100_who,stripped,912.4,962.5,5448.0,7.9104168,3
100_who,stripped,567.0,567.1,1954.0,4.625208,4
100_who,stripped,880.5,880.7,1989.0,5.9309639999999995,5
100_who,stripped,1060.4,1060.6,2307.0,5.9165856,6
100_who,stripped,1092.6,1160.2,2298.0,5.8693788,7
100_who,stripped,976.0,1019.3,2185.0,6.341446800000001,8
10_linkedin,stripped,677.0,677.1,413.0,3.445308,0
10_linkedin,stripped,858.9,859.1,458.0,3.2565239999999998,1
10_linkedin,stripped,4181.1,4181.1,400.0,3.7293371999999994,2
10_linkedin,stripped,707.8,768.2,545.0,3.476772,3
10_linkedin,stripped,762.3,762.4,476.0,3.398112,4
10_linkedin,stripped,762.3,762.4,390.0,4.7049444,5
10_linkedin,stripped,1106.8,1133.2,474.0,3.445308,6
10_linkedin,stripped,596.4,628.7,472.0,3.3988896,7
10_linkedin,stripped,700.8,701.4,435.0,3.0226752000000006,8
14_apple,stripped,844.8,1189.1,2263.0,4.8382272,0
14_apple,stripped,460.3,540.8,2122.0,5.26419,1
14_apple,stripped,824.0,1097.1,2022.0,5.822172,2
14_apple,stripped,605.8,605.8,2413.0,5.0668632,3
14_apple,stripped,1249.1,1249.2,2121.0,5.5508543999999995,4
14_apple,stripped,1012.4,1012.5,2015.0,5.1612768,5
14_apple,stripped,1085.2,1085.2,2016.0,6.3013140000000005,6
14_apple,stripped,1263.6,1263.7,2190.0,8.699796000000001,7
14_apple,stripped,1171.0,1171.0,2216.0,5.224219199999999,8
15_live,stripped,635.4,635.5,698.0,3.6357552,0
15_live,stripped,651.6,651.7,655.0,7.663237200000001,1
15_live,stripped,648.4,648.5,699.0,3.6663948000000004,2
15_live,stripped,631.3,631.4,921.0,3.9496356000000006,3
15_live,stripped,842.2,842.3,631.0,3.8377296000000003,4
15_live,stripped,665.2,665.3,857.0,3.7756799999999995,5
15_live,stripped,501.6,501.8,667.0,3.6821304000000006,6
15_live,stripped,1428.0,1428.1,743.0,3.7127519999999996,7
15_live,stripped,687.9,688.0,690.0,6.561745199999999,8
17_yahoo,stripped,21889.5,21973.2,22864.0,18.08766,0
17_yahoo,stripped,698.6,748.3,1682.0,5.4577548,1
17_yahoo,stripped,5543.3,5603.3,6546.0,8.935775999999999,2
17_yahoo,stripped,718.2,772.6,1837.0,5.86845,3
17_yahoo,stripped,748.6,803.5,1923.0,5.757912,4
17_yahoo,stripped,696.0,773.7,1875.0,5.3658396,5
17_yahoo,stripped,670.3,725.0,1847.0,5.380344000000001,6
17_yahoo,stripped,721.8,795.5,1837.0,5.002776,7
17_yahoo,stripped,724.8,781.0,1710.0,5.6818512,8
18_amazon,stripped,700.7,700.8,1483.0,10.1966688,0
18_amazon,stripped,817.9,818.0,1790.0,5.751378,1
18_amazon,stripped,658.7,658.8,2549.0,9.093096,2
18_amazon,stripped,623.9,624.0,1730.0,7.159698000000001,3
18_amazon,stripped,636.0,636.1,1953.0,8.890614,4
18_amazon,stripped,1363.7,1363.8,1798.0,5.570402399999999,5
18_amazon,stripped,508.2,508.3,2131.0,5.9323212,6
18_amazon,stripped,1300.1,1300.2,3383.0,12.935678399999999,7
19_doubleclick,stripped,664.1,664.2,1417.0,4.6577376,0
19_doubleclick,stripped,1831.3,1831.3,2420.0,6.6206736,1
19_doubleclick,stripped,1534.5,1534.6,7435.0,7.283916000000001,2
19_doubleclick,stripped,825.5,825.7,1561.0,5.3343684,3
19_doubleclick,stripped,627.2,627.2,1411.0,4.436424,4
19_doubleclick,stripped,665.2,665.3,1392.0,4.185669600000001,5
19_doubleclick,stripped,532.7,532.7,1265.0,4.264347600000001,6
19_doubleclick,stripped,632.2,632.4,1541.0,4.3125408,7
19_doubleclick,stripped,557.7,557.9,1318.0,4.642002,8
19_doubleclick,stripped,590.6,590.6,1058.0,4.185669600000001,9
22_adobe,stripped,1830.4,1830.5,4862.0,8.41662,0
22_adobe,stripped,902.1,902.1,1817.0,5.443272,1
22_adobe,stripped,720.6,720.7,3053.0,6.1054128,2
22_adobe,stripped,1067.2,1067.2,8660.0,7.790986800000001,3
22_adobe,stripped,627.2,627.2,1595.0,4.2014052,4
22_adobe,stripped,588.6,588.7,1471.0,4.185669600000001,5
22_adobe,stripped,743.8,743.9,1550.0,4.438454399999999,6
22_adobe,stripped,709.6,709.7,1562.0,4.3597584000000005,7
22_adobe,stripped,669.7,669.9,1503.0,4.6115856,8
22_adobe,stripped,832.3,832.5,1665.0,4.594795199999999,9
29_wordpress,stripped,671.3,671.4,3621.0,8.414693999999999,0
29_wordpress,stripped,589.7,589.8,969.0,3.7756799999999995,1
29_wordpress,stripped,490.9,491.0,1210.0,4.263372,2
29_wordpress,stripped,721.9,722.0,1354.0,6.1683552,3
29_wordpress,stripped,717.8,717.9,1135.0,6.405854399999999,4
29_wordpress,stripped,511.6,511.7,1200.0,4.106052,5
29_wordpress,stripped,745.1,745.2,1150.0,9.362682,6
29_wordpress,stripped,655.9,656.0,1362.0,3.9811068000000005,7
29_wordpress,stripped,663.2,663.3,1056.0,4.231908,8
29_wordpress,stripped,488.2,488.3,1225.0,4.091256,9
30_blogspot,stripped,544.4,544.5,652.0,3.1502304000000003,0
30_blogspot,stripped,518.0,518.2,628.0,5.6962871999999996,1
30_blogspot,stripped,557.5,557.7,655.0,3.3888456000000002,2
30_blogspot,stripped,764.1,764.3,592.0,3.4618320000000002,3
30_blogspot,stripped,511.7,511.8,607.0,3.4775676,4
30_blogspot,stripped,609.3,647.4,743.0,3.9968423999999994,5
30_blogspot,stripped,566.8,566.9,648.0,3.3516828,6
30_blogspot,stripped,544.5,544.6,630.0,3.5413200000000002,7
30_blogspot,stripped,559.3,559.5,695.0,3.2707583999999996,8
32_bing,stripped,612.2,612.4,627.0,4.7488896,0
32_bing,stripped,595.1,595.1,627.0,4.7049444,1
32_bing,stripped,1394.1,1394.1,703.0,2.9922047999999997,2
32_bing,stripped,564.2,564.2,641.0,3.1464,3
32_bing,stripped,593.4,593.5,721.0,3.335184,4
32_bing,stripped,524.3,524.4,528.0,3.0369708,5
32_bing,stripped,883.3,883.3,636.0,2.7688319999999997,6
32_bing,stripped,723.0,723.1,643.0,2.8953504000000003,7
33_office,stripped,538.7,538.9,2415.0,5.1298056,0
33_office,stripped,558.6,558.7,2032.0,5.0196564,1
33_office,stripped,599.2,599.3,1741.0,4.9724496,2
33_office,stripped,1108.0,1108.0,2030.0,6.3970632,3
33_office,stripped,3977.3,3977.5,5702.0,7.6892759999999996,4
33_office,stripped,593.4,593.5,1584.0,4.987044,5
33_office,stripped,543.2,543.3,2257.0,5.6018736,6
33_office,stripped,582.6,582.7,1684.0,5.11524,7
33_office,stripped,602.5,602.6,2403.0,5.42754,8
35_goo,stripped,4390.3,4390.5,7269.0,9.264027599999999,0
35_goo,stripped,528.7,528.8,723.0,3.2959044,1
35_goo,stripped,649.5,649.5,692.0,3.225798,2
35_goo,stripped,594.4,594.4,3947.0,7.348525199999999,3
35_goo,stripped,651.6,651.7,1755.0,4.5790596,4
35_goo,stripped,987.5,987.5,1515.0,8.0723628,5
35_goo,stripped,627.2,627.2,630.0,3.2887404,6
35_goo,stripped,501.6,501.7,638.0,3.6349236,7
36_github,stripped,1006.8,1006.9,1848.0,5.348880000000001,0
36_github,stripped,544.4,544.5,1638.0,4.0588560000000005,1
36_github,stripped,582.1,582.2,1884.0,4.6734732,2
36_github,stripped,4181.1,4181.1,2022.0,5.4445176,3
36_github,stripped,545.1,545.2,1861.0,4.232876399999999,4
36_github,stripped,1103.3,1173.8,1806.0,4.642002,5
36_github,stripped,590.5,590.6,1982.0,4.689208799999999,6
36_github,stripped,564.5,564.5,1611.0,4.4531748,7
3_youtube,stripped,5869.6,5869.6,8682.0,11.767536000000002,0
3_youtube,stripped,559.2,559.3,4276.0,13.520988,1
3_youtube,stripped,620.4,620.5,4236.0,5.6506608,2
3_youtube,stripped,670.7,670.8,4042.0,5.8379076,3
3_youtube,stripped,584.6,584.8,4351.0,5.58486,4
3_youtube,stripped,609.2,609.2,4171.0,5.948056800000001,5
3_youtube,stripped,608.9,609.1,4017.0,5.4929808,6
3_youtube,stripped,590.5,590.6,4194.0,6.2799408,7
3_youtube,stripped,612.4,612.5,4078.0,5.477241599999999,8
41_wordpress,stripped,819.1,819.2,1300.0,3.5247743999999996,0
41_wordpress,stripped,762.3,762.4,1158.0,5.8064364,1
41_wordpress,stripped,800.2,800.2,1027.0,3.5239679999999995,2
41_wordpress,stripped,836.0,836.2,1204.0,3.7284840000000004,3
41_wordpress,stripped,784.8,784.9,1108.0,4.264347600000001,4
41_wordpress,stripped,842.2,842.3,1785.0,4.279104,5
41_wordpress,stripped,846.1,846.2,1014.0,3.7136016000000005,6
41_wordpress,stripped,826.6,826.7,1098.0,4.352778,7
41_wordpress,stripped,806.9,807.0,1019.0,3.9339,8
41_wordpress,stripped,891.1,891.1,1094.0,3.7284840000000004,9
42_vk,stripped,2180.0,2180.1,4010.0,10.448438399999999,0
42_vk,stripped,2276.9,781.7,4420.0,8.306496000000001,1
42_vk,stripped,2011.6,2011.9,3889.0,8.243568000000002,2
42_vk,stripped,2789.3,2789.4,4622.0,8.434281600000002,3
42_vk,stripped,2142.2,2142.2,3695.0,7.328880000000002,4
42_vk,stripped,2537.6,2537.7,4322.0,8.650620000000002,5
42_vk,stripped,2355.4,633.0,5060.0,8.261190000000001,6
42_vk,stripped,2019.4,2415.3,4911.0,11.282425199999999,7
42_vk,stripped,2641.0,2641.1,4265.0,7.9307424,8
44_tumblr,stripped,590.3,591.0,1072.0,4.0440492,0
44_tumblr,stripped,563.7,563.9,1019.0,3.5719811999999997,1
44_tumblr,stripped,578.0,578.1,1084.0,3.634092,2
44_tumblr,stripped,606.2,606.3,1134.0,3.980196,3
44_tumblr,stripped,588.6,588.7,1116.0,4.005234,4
44_tumblr,stripped,558.3,558.5,1029.0,4.4699328,5
44_tumblr,stripped,596.0,596.1,1201.0,4.012578,6
44_tumblr,stripped,569.5,569.5,1098.0,3.9653712,7
44_tumblr,stripped,569.0,569.0,1085.0,4.012578,8
48_mozilla,stripped,559.7,602.9,1002.0,4.0482000000000005,0
48_mozilla,stripped,746.3,746.4,2536.0,6.780492,1
48_mozilla,stripped,4181.1,4181.1,4296.0,6.939399600000001,2
48_mozilla,stripped,1754.7,1754.8,2197.0,4.6262664,3
48_mozilla,stripped,476.1,476.2,870.0,3.7608083999999993,4
48_mozilla,stripped,613.4,613.5,969.0,3.9811068000000005,5
48_mozilla,stripped,552.4,552.5,1099.0,3.9644640000000004,6
48_mozilla,stripped,465.0,638.1,1009.0,3.8080152,7
48_mozilla,stripped,468.2,468.2,989.0,3.586896,8
48_mozilla,stripped,607.4,607.5,961.0,4.0755204,9
49_msn,stripped,720.6,720.6,805.0,4.908384,0
49_msn,stripped,484.3,484.5,555.0,3.2879807999999997,1
49_msn,stripped,514.4,514.5,597.0,2.911752,2
49_msn,stripped,606.6,606.6,592.0,2.8455372,3
49_msn,stripped,536.9,536.9,632.0,2.9439036,4
49_msn,stripped,637.8,637.9,666.0,3.2572691999999996,5
49_msn,stripped,552.4,552.5,536.0,2.9993112,6
49_msn,stripped,549.8,549.8,534.0,3.0212352,7
4_microsoft,stripped,1767.4,1767.4,2831.0,12.554136000000002,0
4_microsoft,stripped,1255.9,1256.1,3183.0,6.0225984,1
4_microsoft,stripped,624.5,624.6,1236.0,5.191560000000001,2
4_microsoft,stripped,673.9,674.1,1278.0,4.1095224,3
4_microsoft,stripped,661.7,661.8,1253.0,4.499352,4
4_microsoft,stripped,778.5,778.7,1328.0,4.3115544,5
4_microsoft,stripped,622.3,622.4,1250.0,4.0755204,6
4_microsoft,stripped,994.4,994.5,1633.0,5.2399548000000005,7
4_microsoft,stripped,634.8,634.9,1343.0,4.184712,8
4_microsoft,stripped,636.5,636.6,1211.0,4.3902323999999995,9
50_google,stripped,819.1,819.2,1302.0,3.5356499999999995,0
50_google,stripped,496.6,496.6,1142.0,4.0588560000000005,1
50_google,stripped,626.6,626.8,1214.0,4.454193599999999,2
50_google,stripped,577.0,577.1,7210.0,8.365968,3
50_google,stripped,533.2,533.3,1053.0,3.5335728000000004,4
50_google,stripped,764.1,764.3,1319.0,3.634092,5
50_google,stripped,591.4,591.5,1240.0,3.6978659999999994,6
50_google,stripped,556.0,556.0,1630.0,3.8858040000000007,7
50_google,stripped,549.1,549.3,1021.0,4.106052,8
50_google,stripped,563.7,563.8,1045.0,4.485672,9
52_nytimes,stripped,748.8,748.9,3347.0,6.716026799999999,0
52_nytimes,stripped,656.5,694.7,3515.0,7.427203200000001,1
52_nytimes,stripped,11203.9,11241.3,14177.0,14.127336000000001,2
52_nytimes,stripped,722.9,723.1,3331.0,6.8135148,3
52_nytimes,stripped,688.0,816.3,3249.0,6.4673316,4
52_nytimes,stripped,637.1,637.3,3566.0,6.624687600000001,5
52_nytimes,stripped,605.6,749.7,3954.0,7.009228800000001,6
52_nytimes,stripped,630.1,686.0,5219.0,8.888579999999997,7
52_nytimes,stripped,693.7,763.3,3441.0,6.6561588,8
52_nytimes,stripped,690.5,690.7,3265.0,6.749028,9
54_whatsapp,stripped,5869.6,5869.6,1374.0,4.137516,0
54_whatsapp,stripped,1979.3,1979.4,2130.0,8.369424,1
54_whatsapp,stripped,2991.1,2991.2,3106.0,7.519896,2
54_whatsapp,stripped,650.7,650.9,802.0,3.3674184,3
54_whatsapp,stripped,1121.9,1122.1,792.0,3.6034524,4
54_whatsapp,stripped,612.5,612.6,758.0,3.3202116,5
54_whatsapp,stripped,610.6,610.7,763.0,3.8062728,6
54_whatsapp,stripped,661.3,661.3,757.0,3.5877168000000004,7
54_whatsapp,stripped,645.0,645.1,785.0,4.3404696000000005,8
54_whatsapp,stripped,645.8,645.9,820.0,3.1635792,9
56_dropbox,stripped,1181.6,1181.7,1460.0,15.596942400000001,0
56_dropbox,stripped,799.6,799.6,1084.0,8.213983200000001,1
56_dropbox,stripped,1109.9,1110.1,1205.0,9.7090272,2
56_dropbox,stripped,746.3,746.4,1104.0,6.3085320000000005,3
56_dropbox,stripped,2822.4,2822.5,3862.0,8.904312,4
56_dropbox,stripped,630.4,630.5,1138.0,6.9447168,5
56_dropbox,stripped,759.2,759.2,1176.0,8.141716800000001,6
56_dropbox,stripped,766.7,766.7,1181.0,6.6419424,7
56_dropbox,stripped,763.3,763.4,1786.0,6.6701232,8
57_okezone,stripped,535.9,535.9,978.0,4.602153599999999,0
57_okezone,stripped,2129.8,2129.9,2566.0,6.638904,1
57_okezone,stripped,600.6,600.7,1068.0,4.878036,2
57_okezone,stripped,580.1,580.1,995.0,4.2653232,3
57_okezone,stripped,534.1,534.2,980.0,4.3902323999999995,4
57_okezone,stripped,549.7,549.8,956.0,4.106991600000001,5
57_okezone,stripped,640.4,640.4,1093.0,4.830829199999999,6
57_okezone,stripped,574.0,574.2,1394.0,4.5486287999999995,7
57_okezone,stripped,504.1,580.5,914.0,4.5161172,8
58_gravatar,stripped,5869.6,5869.6,2639.0,4.24764,0
58_gravatar,stripped,1072.0,3909.0,738.0,4.4059680000000006,1
58_gravatar,stripped,630.4,630.5,833.0,3.1943268000000007,2
58_gravatar,stripped,707.8,768.2,765.0,3.1785912,3
58_gravatar,stripped,919.7,919.8,1001.0,3.3674184,4
58_gravatar,stripped,564.2,564.2,849.0,3.5247743999999996,5
58_gravatar,stripped,508.8,509.0,775.0,3.3674184,6
58_gravatar,stripped,774.0,774.1,768.0,3.9496356000000006,7
58_gravatar,stripped,500.2,500.3,814.0,3.4941024,8
59_soundcloud,stripped,770.3,770.4,2422.0,4.8623004,0
59_soundcloud,stripped,604.7,604.8,1619.0,4.706020799999999,1
59_soundcloud,stripped,6486.9,6486.9,7805.0,7.8835356,2
59_soundcloud,stripped,560.4,560.5,1585.0,5.822172,3
59_soundcloud,stripped,530.0,583.8,1712.0,4.5475883999999995,4
59_soundcloud,stripped,449.2,495.9,1756.0,4.9095072,5
59_soundcloud,stripped,576.7,637.1,1788.0,4.9724496,6
59_soundcloud,stripped,565.9,566.0,1567.0,4.942108800000001,7
60_europa,stripped,1637.8,1637.8,2015.0,6.1274880000000005,0
60_europa,stripped,2034.4,2034.5,3112.0,8.57394,1
60_europa,stripped,540.0,540.1,613.0,6.1526196,2
60_europa,stripped,516.8,516.9,611.0,3.6672336000000003,3
60_europa,stripped,567.0,567.1,645.0,3.3359471999999997,4
60_europa,stripped,575.9,575.9,591.0,2.9418840000000004,5
60_europa,stripped,547.7,547.8,626.0,3.028428,6
60_europa,stripped,520.9,521.0,591.0,3.1464,7
60_europa,stripped,570.8,570.8,638.0,3.0841776,8
60_europa,stripped,588.6,588.6,640.0,2.9418840000000004,9
64_apache,stripped,540.2,540.3,858.0,5.231124,0
64_apache,stripped,1064.9,1079.0,1637.0,9.866221200000002,1
64_apache,stripped,503.6,516.2,764.0,5.7120228,2
64_apache,stripped,501.6,501.8,723.0,4.2014052,3
64_apache,stripped,541.6,541.7,809.0,4.3902323999999995,4
64_apache,stripped,577.7,633.5,790.0,4.6734732,5
64_apache,stripped,480.3,490.5,725.0,4.4531748,6
67_twitch,stripped,584.6,584.7,1837.0,8.434281600000002,0
67_twitch,stripped,493.6,493.7,1966.0,8.448084000000001,1
67_twitch,stripped,478.5,478.6,1814.0,8.2769256,2
67_twitch,stripped,444.0,444.1,1718.0,8.213983200000001,3
67_twitch,stripped,474.3,474.4,1834.0,7.9333344000000015,4
67_twitch,stripped,528.4,528.5,1699.0,8.636868000000002,5
67_twitch,stripped,468.2,468.2,1921.0,8.290764000000001,6
67_twitch,stripped,508.2,508.3,1991.0,8.811936000000001,7
67_twitch,stripped,468.8,468.8,1820.0,8.6231088,8
68_csdn,stripped,1613.7,1613.7,3471.0,7.456968000000001,0
68_csdn,stripped,2596.2,2596.4,5957.0,7.6789727999999995,1
68_csdn,stripped,1257.8,1257.9,3048.0,5.744808,2
68_csdn,stripped,3856.8,3857.0,7250.0,10.151784,3
68_csdn,stripped,1364.9,1365.0,2790.0,6.6089519999999995,4
68_csdn,stripped,1486.0,1486.1,2940.0,6.0267348,5
68_csdn,stripped,1242.3,1242.4,2808.0,5.9491152,6
68_csdn,stripped,1443.7,1443.8,3430.0,5.9453352,7
68_csdn,stripped,1363.7,1363.8,2971.0,6.1054128,8
71_w3,stripped,507.9,507.9,595.0,5.208483600000001,0
71_w3,stripped,551.5,551.5,606.0,6.119748,1
71_w3,stripped,549.6,549.7,574.0,3.4295759999999995,2
71_w3,stripped,477.0,477.1,559.0,3.4146251999999997,3
71_w3,stripped,515.2,515.2,625.0,3.4618320000000002,4
71_w3,stripped,508.8,508.8,641.0,3.2415336,5
71_w3,stripped,463.0,463.0,564.0,3.6812880000000003,6
71_w3,stripped,454.9,455.1,608.0,3.4311456,7
71_w3,stripped,546.7,546.7,570.0,3.453912,8
72_office365,stripped,658.1,658.1,1391.0,4.361904000000001,0
72_office365,stripped,632.4,632.6,1390.0,4.2800832,1
72_office365,stripped,689.5,689.6,1412.0,4.264347600000001,2
72_office365,stripped,692.9,693.1,1405.0,4.343025600000001,3
72_office365,stripped,636.3,636.4,1383.0,4.403952,4
72_office365,stripped,4055.7,4055.8,4846.0,8.25174,5
72_office365,stripped,3290.3,3290.4,3999.0,6.247033200000001,6
72_office365,stripped,689.5,689.6,1450.0,4.485672,7
72_office365,stripped,681.2,681.3,1490.0,4.6262664,8
72_office365,stripped,700.7,700.9,1422.0,4.484646,9
75_medium,stripped,528.1,528.2,2358.0,4.627324799999999,0
75_medium,stripped,614.3,614.4,2296.0,5.8693788,1
75_medium,stripped,477.8,477.9,2208.0,4.815093600000001,2
75_medium,stripped,564.2,564.2,2291.0,4.609475999999999,3
75_medium,stripped,645.0,645.1,1540.0,3.9024288,4
75_medium,stripped,547.6,547.8,2410.0,4.564368,5
75_medium,stripped,541.0,541.2,2270.0,5.3186328000000005,6
75_medium,stripped,512.8,512.9,2220.0,5.11407,7
76_forbes,stripped,611.2,611.4,1459.0,4.563324,0
76_forbes,stripped,555.2,555.2,1452.0,9.5829804,1
76_forbes,stripped,769.7,769.8,1569.0,14.259715199999999,2
76_forbes,stripped,582.7,582.8,2315.0,5.0039208,3
76_forbes,stripped,840.6,840.7,1333.0,5.255690400000001,4
76_forbes,stripped,628.3,628.4,1536.0,4.467887999999999,5
76_forbes,stripped,620.3,620.4,1381.0,4.7847168,6
76_forbes,stripped,547.1,547.3,1376.0,4.342032000000001,7
76_forbes,stripped,534.9,535.0,1500.0,5.0039208,8
76_forbes,stripped,535.1,535.2,1866.0,4.799358,9
77_sourceforge,stripped,833.4,870.8,1161.0,5.805108,0
77_sourceforge,stripped,2879.0,2879.0,4089.0,6.1031232,1
77_sourceforge,stripped,545.9,545.9,838.0,4.342032000000001,2
77_sourceforge,stripped,579.7,591.4,924.0,3.8381904000000002,3
77_sourceforge,stripped,569.4,569.5,862.0,3.5877168000000004,4
77_sourceforge,stripped,562.5,562.5,854.0,3.7136016000000005,5
77_sourceforge,stripped,592.0,621.1,904.0,3.4775676,6
77_sourceforge,stripped,573.5,573.6,914.0,3.3654528,7
77_sourceforge,stripped,596.4,628.7,890.0,3.586896,8
77_sourceforge,stripped,781.0,820.2,1106.0,6.018462,9
79_spotify,stripped,1369.3,1369.3,1739.0,6.9314616,0
79_spotify,stripped,700.7,700.8,1016.0,3.7442159999999998,1
79_spotify,stripped,631.1,631.2,1035.0,5.3560188,2
79_spotify,stripped,659.3,659.4,1090.0,4.5475883999999995,3
79_spotify,stripped,665.1,665.3,1095.0,4.389228,4
79_spotify,stripped,518.0,518.2,1062.0,3.366648,5
79_spotify,stripped,557.2,557.3,1030.0,3.3674184,6
79_spotify,stripped,715.3,715.4,1044.0,3.6978659999999994,7
79_spotify,stripped,1060.4,1060.6,1060.0,3.4775676,8
79_spotify,stripped,703.8,703.8,1086.0,3.5247743999999996,9
82_imdb,stripped,807.8,808.0,3666.0,10.8260928,0
82_imdb,stripped,832.3,832.3,6398.0,27.065231999999998,1
82_imdb,stripped,3898.0,3951.8,8759.0,9.364823999999999,2
82_imdb,stripped,845.1,845.2,3791.0,6.514538399999999,3
82_imdb,stripped,672.0,672.1,3656.0,6.6404232,4
82_imdb,stripped,833.7,833.7,3627.0,6.3085320000000005,5
82_imdb,stripped,755.0,755.1,3851.0,6.6576816,6
82_imdb,stripped,778.2,778.3,3957.0,6.788628,7
82_imdb,stripped,1597.4,1597.5,4543.0,8.888579999999997,8
82_imdb,stripped,818.8,818.8,3973.0,7.3013183999999995,9
83_bongacams,stripped,1672.9,5217.9,3121.0,7.631766,0
83_bongacams,stripped,709.8,3476.4,1942.0,6.6910967999999995,1
83_bongacams,stripped,11721.8,14600.4,13286.0,14.7744,2
83_bongacams,stripped,611.4,3451.2,1950.0,6.3099756000000005,3
83_bongacams,stripped,620.4,3836.7,2070.0,6.4186559999999995,4
83_bongacams,stripped,615.8,3436.0,1890.0,6.339996000000001,5
83_bongacams,stripped,691.7,3857.9,2168.0,6.5460096000000005,6
83_bongacams,stripped,537.9,3791.8,2056.0,6.8135148,7
83_bongacams,stripped,654.5,3647.7,2006.0,6.999552,8
87_ebay,stripped,593.9,593.9,1635.0,4.527828,0
87_ebay,stripped,515.0,515.2,1554.0,4.5486287999999995,1
87_ebay,stripped,539.4,539.5,1525.0,4.263372,2
87_ebay,stripped,529.2,529.3,1476.0,4.2023664,3
87_ebay,stripped,607.5,607.5,1426.0,4.688136,4
87_ebay,stripped,552.5,552.6,1384.0,4.2623964,5
87_ebay,stripped,767.1,767.2,2148.0,4.957848,6
87_ebay,stripped,523.5,523.7,1345.0,4.5328896,7
88_aliexpress,stripped,743.4,842.2,1265.0,4.672403999999999,0
88_aliexpress,stripped,677.0,677.1,920.0,3.4295759999999995,1
88_aliexpress,stripped,1622.0,1622.1,965.0,3.2572691999999996,2
88_aliexpress,stripped,1394.1,1394.1,864.0,3.4775676,3
88_aliexpress,stripped,540.2,643.2,923.0,3.683016,4
88_aliexpress,stripped,637.8,637.9,888.0,3.4493472000000005,5
88_aliexpress,stripped,466.3,567.4,900.0,3.7608083999999993,6
88_aliexpress,stripped,541.0,541.2,892.0,3.3044759999999997,7
88_aliexpress,stripped,508.2,508.3,937.0,3.2887404,8
89_stackoverflow,stripped,693.2,693.3,990.0,3.5397,0
89_stackoverflow,stripped,1622.0,1622.1,1174.0,3.4311456,1
89_stackoverflow,stripped,413.3,413.5,1057.0,3.5852543999999997,2
89_stackoverflow,stripped,731.8,731.9,1061.0,3.3674184,3
89_stackoverflow,stripped,492.5,492.7,1036.0,3.4091568,4
89_stackoverflow,stripped,564.2,564.2,930.0,3.3988896,5
89_stackoverflow,stripped,493.6,493.7,1009.0,3.3359471999999997,6
89_stackoverflow,stripped,638.4,638.4,980.0,3.6357552,7
89_stackoverflow,stripped,850.2,3986.6,1030.0,3.4138439999999997,8
91_bbc,stripped,742.1,742.2,1720.0,4.436424,0
